harga,jumlah_kamar_tidur,jumlah_kamar_mandi,luas_tanah,luas_bangunan,carport,pasokan_listrik,kab/kota,kecamatan,keamanan,taman,jarak_rs_terdekat,jarak_sekolah_terdekat,jarak_tol_terdekat
3000000000,6.0,4.0,90.0,200,1,4400.0,Jakarta Barat,Cengkareng,Ada,Ada,2.4,1.7,4.1
1600000000,3.0,2.0,144.0,105,1,3500.0,Jakarta Barat,Kalideres,Tidak Ada,Ada,2.4,3.1,5.6
7900000000,6.0,8.0,220.0,600,3,5500.0,Jakarta Barat,Kebon jeruk,Ada,Ada,5.4,1.6,8.7
7000000000,10.0,6.0,222.0,350,2,2200.0,Jakarta Barat,Palmerah,Tidak Ada,Ada,0.6,0.1,4.7
6500000000,4.0,1.0,304.0,250,2,2200.0,Jakarta Barat,Tambora,Tidak Ada,Tidak Ada,0.3,0.7,2.2
6500000000,4.0,2.0,318.0,364,2,3500.0,Jakarta Barat,Kebon jeruk,Tidak Ada,Ada,1.9,0.5,1.5
20000000000,10.0,5.0,473.0,573,4,7700.0,Jakarta Barat,Cengkareng,Ada,Ada,1.3,0.55,2.7
15000000000,5.0,4.0,495.0,562,2,3500.0,Jakarta Barat,Kembangan,Ada,Ada,3.0,0.65,5.1
12000000000,6.0,3.0,325.0,450,3,7700.0,Jakarta Barat,Cengkareng,Ada,Ada,1.4,1.3,3.2
23000000000,2.0,4.0,512.0,1350,7,23000.0,Jakarta Barat,Taman sari,Ada,Tidak Ada,1.1,0.75,4.3
6000000000,4.0,5.0,238.0,370,1,6600.0,Jakarta Barat,Kembangan,Ada,Ada,2.7,1.1,4.6
10000000000,5.0,6.0,251.0,325,2,11200.0,Jakarta Barat,Taman sari,Ada,Ada,0.08,0.21,3.6
8000000000,4.0,3.0,280.0,300,1,5500.0,Jakarta Barat,Kembangan,Ada,Ada,4.3,1.4,2.8
7250000000,4.0,4.0,200.0,420,3,11000.0,Jakarta Barat,Kebon jeruk,Ada,Ada,1.3,0.95,1.7
6990000000,4.0,3.0,287.0,250,1,11000.0,Jakarta Barat,Palmerah,Ada,Ada,1.2,0.6,0.8
9500000000,4.0,4.0,600.0,394,2,5500.0,Jakarta Barat,Kembangan,Ada,Ada,1.3,0.45,2.1
5600000000,4.0,3.0,144.0,300,2,5500.0,Jakarta Barat,Kembangan,Ada,Ada,2.6,3.1,3.6
6400000000,4.0,2.0,200.0,100,2,2200.0,Jakarta Barat,Palmerah,Ada,Tidak Ada,0.75,2.6,2.6
9000000000,6.0,4.0,374.0,900,4,7700.0,Jakarta Barat,Meruya,Ada,Ada,1.4,1.1,3.5
10000000000,5.0,4.0,545.0,1048,4,6600.0,Jakarta Barat,Tambora,Ada,Ada,1.5,0.65,1.7
17000000000,5.0,3.0,727.0,415,8,6600.0,Jakarta Barat,Tambora,Tidak Ada,Ada,0.95,0.27,3.7
36000000000,6.0,5.0,1917.0,500,7,10000.0,Jakarta Barat,Kebon jeruk,Ada,Ada,0.7,0.27,2.8
6600000000,3.0,3.0,120.0,260,2,5500.0,Jakarta Barat,Cengkareng,Ada,Ada,1.6,1.3,4.1
6000000000,7.0,5.0,180.0,720,2,6600.0,Jakarta Barat,Taman sari,Tidak Ada,Tidak Ada,1.6,0.28,2.4
12000000000,6.0,4.0,486.0,441,4,5500.0,Jakarta Barat,Kebon jeruk,Tidak Ada,Tidak Ada,1.6,0.24,4.2
11000000000,4.0,3.0,424.0,600,4,5500.0,Jakarta Barat,Grogol petamburan,Tidak Ada,Ada,2.9,0.7,1.6
5500000000,4.0,3.0,387.0,300,3,3500.0,Jakarta Barat,Grogol petamburan,Ada,Ada,2.1,0.9,2.6
8500000000,5.0,3.0,528.0,300,3,5500.0,Jakarta Barat,Grogol petamburan,Ada,Ada,1.4,0.27,2.5
5900000000,3.0,3.0,371.0,400,2,5500.0,Jakarta Barat,Grogol petamburan,Ada,Ada,1.4,0.15,3.2
9000000000,4.0,5.0,240.0,550,1,5500.0,Jakarta Barat,Cengkareng,Ada,Ada,5.1,2.0,6.5
8800000000,5.0,3.0,250.0,265,3,6600.0,Jakarta Barat,Palmerah,Tidak Ada,Ada,0.8,0.6,4.2
10000000000,4.0,4.0,480.0,800,4,10600.0,Jakarta Barat,Kalideres,Ada,Ada,0.5,1.4,2.7
10000000000,4.0,4.0,200.0,480,2,7700.0,Jakarta Barat,Cengkareng,Ada,Ada,1.3,1.0,3.2
5350000000,4.0,3.0,198.0,200,2,2200.0,Jakarta Barat,Kembangan,Ada,Ada,3.6,0.8,2.0
14900000000,5.0,5.0,495.0,562,2,11000.0,Jakarta Barat,Kembangan,Ada,Tidak Ada,3.2,2.1,2.3
6000000000,4.0,3.0,205.0,200,1,5500.0,Jakarta Barat,Kembangan,Ada,Ada,2.4,0.4,2.2
13400000000,5.0,5.0,300.0,600,2,7700.0,Jakarta Barat,Kembangan,Ada,Ada,3.5,0.95,2.7
15800000000,8.0,6.0,632.0,400,2,3500.0,Jakarta Barat,Kebon jeruk,Tidak Ada,Ada,3.1,0.1,5.8
12000000000,4.0,3.0,320.0,283,2,7700.0,Jakarta Barat,Pegadungan,Tidak Ada,Tidak Ada,2.7,3.4,5.8
12700000000,5.0,5.0,250.0,450,2,7700.0,Jakarta Barat,Kembangan,Ada,Ada,2.3,1.1,2.3
7900000000,4.0,6.0,220.0,600,4,5500.0,Jakarta Barat,Kebon jeruk,Ada,Ada,1.3,1.1,5.9
5900000000,3.0,3.0,371.0,400,2,5500.0,Jakarta Barat,Grogol petamburan,Ada,Ada,1.0,0.27,1.6
9000000000,7.0,4.0,220.0,180,3,1300.0,Jakarta Barat,Grogol petamburan,Ada,Ada,0.8,0.08,3.9
8900000000,4.0,4.0,250.0,550,4,4400.0,Jakarta Barat,Kembangan,Tidak Ada,Tidak Ada,2.6,2.1,3.4
5950000000,5.0,5.0,200.0,465,1,4400.0,Jakarta Barat,Cengkareng,Ada,Tidak Ada,0.9,1.0,3.3
6200000000,4.0,4.0,306.0,244,1,5500.0,Jakarta Barat,Kebon jeruk,Tidak Ada,Ada,1.6,0.07,6.8
6500000000,2.0,3.0,216.0,312,2,3500.0,Jakarta Barat,Kebon jeruk,Ada,Ada,1.7,0.26,3.3
7500000000,5.0,5.0,222.0,500,1,7700.0,Jakarta Barat,Grogol petamburan,Tidak Ada,Tidak Ada,3.2,1.5,1.6
7450000000,7.0,7.0,206.0,670,3,5500.0,Jakarta Barat,Palmerah,Ada,Ada,2.1,0.23,0.85
13500000000,5.0,5.0,564.0,725,2,10000.0,Jakarta Barat,Kembangan,Ada,Ada,2.6,0.85,3.5
16500000000,6.0,7.0,750.0,1250,2,10000.0,Jakarta Barat,Kembangan,Ada,Ada,3.0,0.75,3.6
7800000000,6.0,4.0,257.0,200,1,2200.0,Jakarta Barat,Grogol petamburan,Ada,Ada,1.3,0.13,3.1
2300000000,3.0,3.0,100.0,170,1,5500.0,Jakarta Barat,Cengkareng,Ada,Tidak Ada,3.5,4.4,6.9
2400000000,2.0,2.0,72.0,110,0,5500.0,Jakarta Barat,Meruya,Tidak Ada,Tidak Ada,3.6,0.85,2.2
4200000000,4.0,2.0,240.0,130,2,3500.0,Jakarta Barat,Kebon jeruk,Ada,Ada,0.12,0.8,4.4
3300000000,10.0,5.0,60.0,230,1,13300.0,Jakarta Barat,Grogol petamburan,Ada,Tidak Ada,3.7,3.7,2.4
5200000000,3.0,2.0,200.0,230,2,4400.0,Jakarta Barat,Kembangan,Ada,Ada,4.4,3.7,4.4
5250000000,3.0,3.0,180.0,250,2,3500.0,Jakarta Barat,Kembangan,Ada,Ada,4.4,3.7,4.4
2290000000,4.0,3.0,90.0,160,1,5500.0,Jakarta Barat,Cengkareng,Tidak Ada,Ada,0.75,1.1,0.22
1890000000,5.0,2.0,90.0,125,0,4400.0,Jakarta Barat,Kalideres,Tidak Ada,Ada,4.4,0.3,8.4
20000000000,10.0,5.0,473.0,573,4,7700.0,Jakarta Barat,Cengkareng,Tidak Ada,Ada,2.3,2.8,0.23
2750000000,3.0,3.0,99.0,125,0,2200.0,Jakarta Barat,Kalideres,Tidak Ada,Ada,3.7,0.3,4.5
2190000000,3.0,2.0,90.0,125,1,3500.0,Jakarta Barat,Kalideres,Tidak Ada,Ada,4.3,6.8,5.9
36000000000,6.0,5.0,1917.0,500,7,10000.0,Jakarta Barat,Kebon jeruk,Ada,Ada,2.6,0.4,2.8
47000000000,7.0,7.0,1280.0,1380,2,33000.0,Jakarta Barat,Kembangan,Ada,Ada,2.3,0.055,2.9
5700000000,5.0,2.0,180.0,300,2,5500.0,Jakarta Barat,Kembangan,Ada,Ada,1.3,0.65,2.6
7500000000,4.0,3.0,324.0,243,1,3500.0,Jakarta Barat,Kembangan,Tidak Ada,Tidak Ada,2.4,1.7,1.2
4780000000,5.0,4.0,102.0,183,2,5500.0,Jakarta Barat,Kebon jeruk,Ada,Ada,1.0,1.3,1.4
19000000000,13.0,10.0,852.0,1000,2,2200.0,Jakarta Barat,Jelambar baru,Tidak Ada,Ada,0.4,0.5,2.2
6900000000,6.0,5.0,250.0,350,1,4400.0,Jakarta Barat,Cengkareng,Tidak Ada,Ada,0.65,0.35,4.7
5300000000,4.0,3.0,72.0,142,2,8000.0,Jakarta Barat,Cengkareng,Ada,Ada,2.7,2.8,2.4
8800000000,9.0,9.0,250.0,600,3,10000.0,Jakarta Barat,Cengkareng,Ada,Ada,0.11,0.4,3.8
6500000000,5.0,4.0,200.0,170,2,4400.0,Jakarta Barat,Kembangan,Ada,Ada,1.6,0.13,1.0
4200000000,4.0,4.0,144.0,250,2,4400.0,Jakarta Barat,Cengkareng,Ada,Ada,2.2,2.5,1.6
12800000000,6.0,7.0,1017.0,1600,10,6600.0,Jakarta Barat,Cengkareng,Tidak Ada,Ada,1.3,0.06,4.5
7900000000,5.0,5.0,220.0,600,2,5500.0,Jakarta Barat,Kebon jeruk,Tidak Ada,Tidak Ada,4.5,1.1,9.1
6500000000,3.0,3.0,144.0,250,2,7700.0,Jakarta Barat,Kembangan,Ada,Tidak Ada,3.8,0.35,3.4
9000000000,3.0,4.0,351.0,250,4,5500.0,Jakarta Barat,Grogol petamburan,Ada,Tidak Ada,1.6,0.3,4.4
5100000000,3.0,3.0,144.0,260,2,5500.0,Jakarta Barat,Cengkareng,Ada,Ada,2.4,0.4,0.3
8900000000,4.0,4.0,250.0,550,2,5500.0,Jakarta Barat,Kembangan,Ada,Ada,3.8,0.4,2.7
15000000000,3.0,3.0,300.0,515,1,11000.0,Jakarta Barat,Kembangan,Ada,Ada,6.3,4.0,11.9
5290000000,4.0,4.0,180.0,200,1,5500.0,Jakarta Barat,Cengkareng,Ada,Ada,1.8,1.7,2.9
4000000000,4.0,3.0,250.0,460,1,4400.0,Jakarta Barat,Kembangan,Ada,Tidak Ada,3.1,0.45,1.3
6700000000,4.0,3.0,351.0,550,1,4400.0,Jakarta Barat,Kembangan,Tidak Ada,Ada,2.0,0.3,2.0
7500000000,3.0,3.0,300.0,420,1,21600.0,Jakarta Barat,Kembangan,Ada,Tidak Ada,1.8,0.23,4.1
7500000000,4.0,4.0,300.0,430,2,7700.0,Jakarta Barat,Kembangan,Ada,Ada,8.5,1.8,2.7
11000000000,6.0,5.0,500.0,1000,1,7700.0,Jakarta Barat,Palmerah,Ada,Ada,0.65,2.2,2.5
12000000000,4.0,3.0,320.0,283,7,7700.0,Jakarta Barat,Kalideres,Ada,Ada,0.75,0.3,6.7
27500000000,4.0,4.0,407.0,1000,1,5500.0,Jakarta Barat,Kembangan,Ada,Tidak Ada,3.0,2.1,3.1
6000000000,3.0,3.0,200.0,264,1,4400.0,Jakarta Barat,Kembangan,Ada,Ada,2.1,0.1,2.5
15000000000,5.0,4.0,495.0,562,2,2200.0,Jakarta Barat,Kembangan,Ada,Tidak Ada,1.9,0.5,2.5
12700000000,5.0,5.0,535.0,700,2,11000.0,Jakarta Barat,Kembangan,Ada,Ada,1.0,0.75,3.4
8000000000,4.0,4.0,433.0,433,2,5500.0,Jakarta Barat,Kebon jeruk,Ada,Ada,4.5,1.1,9.1
9800000000,2.0,4.0,512.0,1350,2,23000.0,Jakarta Barat,Taman sari,Tidak Ada,Tidak Ada,1.5,0.3,5.1
7500000000,4.0,3.0,2851.0,400,2,7700.0,Jakarta Barat,Kalideres,Ada,Ada,2.7,2.5,5.1
15000000000,3.0,3.0,300.0,515,2,11000.0,Jakarta Barat,Kembangan,Ada,Ada,3.8,0.85,3.4
18500000000,4.0,4.0,72.0,200,1,2200.0,Jakarta Barat,Kalideres,Ada,Ada,1.2,0.6,5.1
19000000000,4.0,4.0,540.0,450,4,16500.0,Jakarta Barat,Kembangan,Ada,Ada,0.95,1.4,2.5
5600000000,4.0,3.0,144.0,280,2,7700.0,Jakarta Barat,Kembangan,Ada,Ada,3.8,0.85,3.4
8500000000,7.0,3.0,525.0,400,2,16500.0,Jakarta Barat,Kebon jeruk,Tidak Ada,Tidak Ada,4.5,1.1,9.1
8000000000,4.0,5.0,400.0,400,3,5500.0,Jakarta Barat,Kebon jeruk,Ada,Ada,4.5,2.8,1.4
9700000000,5.0,4.0,300.0,450,2,7700.0,Jakarta Barat,Kalideres,Ada,Ada,1.1,0.27,5.6
3000000000,4.0,2.0,125.0,180,2,11000.0,Jakarta Pusat,Petojo,Tidak Ada,Ada,0.75,1.1,1.2
5000000000,4.0,3.0,253.0,200,3,3500.0,Jakarta Pusat,Cempaka putih,Ada,Tidak Ada,1.2,1.0,2.3
4200000000,8.0,5.0,305.0,533,3,4400.0,Jakarta Pusat,Cempaka putih,Tidak Ada,Ada,1.2,1.0,2.3
6000000000,2.0,1.0,157.0,100,2,2200.0,Jakarta Pusat,Bendungan hilir,Tidak Ada,Tidak Ada,0.24,0.35,2.3
4000000000,3.0,2.0,120.0,100,1,3000.0,Jakarta Pusat,Bendungan hilir,Ada,Ada,0.71,1.1,0.71
3500000000,3.0,3.0,95.0,150,1,2200.0,Jakarta Pusat,Cempaka putih,Tidak Ada,Ada,1.2,1.0,2.3
2500000000,2.0,2.0,85.0,120,1,2200.0,Jakarta Pusat,Petojo,Tidak Ada,Tidak Ada,1.3,0.25,3.8
42500000000,4.0,4.0,657.0,400,3,6000.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
45000000000,3.0,2.0,205.0,250,2,5500.0,Jakarta Pusat,Kemayoran,Ada,Tidak Ada,0.45,0.4,4.0
5800000000,3.0,3.0,149.0,175,0,3700.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
2100000000,3.0,2.0,130.0,100,2,3300.0,Jakarta Pusat,Cempaka putih,Ada,Ada,1.2,1.0,2.3
4200000000,8.0,5.0,305.0,533,3,4400.0,Jakarta Pusat,Cempaka putih,Tidak Ada,Ada,1.2,1.0,2.3
3500000000,3.0,2.0,270.0,250,0,3300.0,Jakarta Pusat,Senen,Tidak Ada,Tidak Ada,0.75,0.14,5.0
5000000000,4.0,3.0,253.0,200,3,3500.0,Jakarta Pusat,Cempaka putih,Ada,Tidak Ada,1.2,1.0,2.3
59000000000,6.0,4.0,717.0,1200,8,41500.0,Jakarta Pusat,Menteng,Ada,Ada,0.95,0.22,4.7
4200000000,5.0,5.0,235.0,400,3,2200.0,Jakarta Pusat,Johar baru,Tidak Ada,Tidak Ada,0.4,0.2,4.3
66000000000,9.0,4.0,694.0,424,4,4400.0,Jakarta Pusat,Tanah abang,Tidak Ada,Tidak Ada,3.2,0.8,3.4
4500000000,6.0,3.0,320.0,290,3,3500.0,Jakarta Pusat,Senen,Ada,Tidak Ada,0.75,0.14,5.0
4500000000,8.0,4.0,250.0,221,1,2200.0,Jakarta Pusat,Cempaka putih,Tidak Ada,Ada,0.95,0.22,4.7
2700000000,3.0,2.0,96.0,160,0,2000.0,Jakarta Pusat,Petojo,Tidak Ada,Tidak Ada,0.75,1.1,1.2
5000000000,4.0,3.0,113.0,200,0,7700.0,Jakarta Pusat,Petojo,Tidak Ada,Tidak Ada,0.75,1.1,1.2
55000000000,4.0,4.0,1080.0,680,0,4400.0,Jakarta Pusat,Cikini,Tidak Ada,Tidak Ada,0.95,0.5,6.9
42700000000,3.0,3.0,725.0,960,2,13200.0,Jakarta Pusat,Menteng,Ada,Ada,0.95,0.22,4.7
4000000000,7.0,4.0,374.0,280,1,3300.0,Jakarta Pusat,Kemayoran,Tidak Ada,Tidak Ada,0.45,0.4,4.0
6000000000,2.0,1.0,157.0,100,2,2200.0,Jakarta Pusat,Bendungan hilir,Tidak Ada,Tidak Ada,0.24,0.35,2.3
7800000000,4.0,3.0,400.0,450,0,3500.0,Jakarta Pusat,Kartini,Tidak Ada,Tidak Ada,1.2,0.5,5.2
5500000000,4.0,2.0,140.0,200,3,3500.0,Jakarta Pusat,Cideng,Tidak Ada,Ada,0.45,1.1,4.3
3000000000,4.0,2.0,125.0,180,2,11000.0,Jakarta Pusat,Petojo,Tidak Ada,Ada,0.75,1.1,1.2
65000000000,5.0,3.0,720.0,500,9,25000.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,0.95,0.22,4.7
9000000000,6.0,5.0,258.0,432,0,4500.0,Jakarta Pusat,Cideng,Tidak Ada,Tidak Ada,0.45,1.1,4.3
13000000000,14.0,14.0,475.0,700,0,7700.0,Jakarta Pusat,Cempaka putih,Tidak Ada,Tidak Ada,1.2,1.0,2.3
20500000000,10.0,10.0,535.0,820,3,7700.0,Jakarta Pusat,Cempaka putih,Tidak Ada,Tidak Ada,1.2,1.0,2.3
15500000000,7.0,4.0,495.0,750,2,7700.0,Jakarta Pusat,Cempaka putih,Tidak Ada,Tidak Ada,1.2,1.0,2.3
65000000000,7.0,3.0,619.0,827,0,3500.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
55000000000,3.0,2.0,613.0,350,6,22000.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
4800000000,4.0,3.0,264.0,204,0,2700.0,Jakarta Pusat,Kemayoran,Tidak Ada,Tidak Ada,0.45,0.4,4.0
7990000000,3.0,2.0,240.0,300,4,4000.0,Jakarta Pusat,Tanah abang,Tidak Ada,Tidak Ada,3.2,0.8,3.4
5000000000,3.0,2.0,185.0,160,2,2200.0,Jakarta Pusat,Gambir,Tidak Ada,Tidak Ada,0.75,1.1,1.2
4800000000,4.0,5.0,210.0,297,2,7700.0,Jakarta Pusat,Glodok,Tidak Ada,Ada,0.5,0.5,2.9
48000000000,8.0,4.0,550.0,350,2,17000.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
8000000000,6.0,5.0,222.0,350,3,3400.0,Jakarta Pusat,Sumur batu,Tidak Ada,Tidak Ada,1.3,0.8,2.1
65000000000,5.0,3.0,720.0,500,9,22000.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,0.95,0.22,4.7
50000000000,4.0,4.0,669.0,500,4,16500.0,Jakarta Pusat,Menteng,Ada,Ada,0.95,0.22,4.7
12000000000,19.0,19.0,182.0,427,0,7000.0,Jakarta Pusat,Bendungan hilir,Tidak Ada,Tidak Ada,0.24,0.35,2.3
7000000000,5.0,3.0,200.0,256,0,4000.0,Jakarta Pusat,Sawah besar,Tidak Ada,Tidak Ada,1.6,0.1,3.7
68400000000,4.0,3.0,720.0,450,0,25000.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,0.95,0.22,4.7
74500000000,7.0,7.0,1388.0,1500,1,22000.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
3600000000,3.0,1.0,147.0,127,1,2200.0,Jakarta Pusat,Tanah abang,Tidak Ada,Tidak Ada,3.2,0.8,3.4
13500000000,5.0,3.0,554.0,431,4,8000.0,Jakarta Pusat,Cempaka putih,Ada,Tidak Ada,1.2,1.0,2.3
5000000000,3.0,2.0,185.0,160,2,2200.0,Jakarta Pusat,Gambir,Tidak Ada,Tidak Ada,0.75,1.1,1.2
4800000000,4.0,5.0,210.0,297,2,7700.0,Jakarta Pusat,Glodok,Tidak Ada,Ada,0.5,0.5,2.9
110000000000,5.0,3.0,1100.0,920,8,66000.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,0.95,0.22,4.7
58000000000,4.0,4.0,909.0,600,8,10000.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,0.95,0.22,4.7
5500000000,20.0,10.0,240.0,200,2,4400.0,Jakarta Pusat,Salemba,Tidak Ada,Tidak Ada,0.02,0.26,3.8
17000000000,3.0,3.0,450.0,350,4,4400.0,Jakarta Pusat,Pejompongan,Tidak Ada,Tidak Ada,0.71,1.1,0.71
3500000000,3.0,3.0,95.0,150,1,2200.0,Jakarta Pusat,Cempaka putih,Tidak Ada,Ada,1.2,1.0,2.3
60000000000,3.0,3.0,596.0,190,0,10000.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
13500000000,7.0,4.0,419.0,400,6,13200.0,Jakarta Pusat,Cempaka putih,Tidak Ada,Tidak Ada,1.2,1.0,2.3
6900000000,4.0,4.0,186.0,280,3,5500.0,Jakarta Pusat,Cempaka putih,Tidak Ada,Tidak Ada,1.2,1.0,2.3
1350000000,3.0,2.0,119.0,98,0,2200.0,Jakarta Pusat,Sawah besar,Tidak Ada,Tidak Ada,1.6,0.1,3.7
1610000000,4.0,4.0,396.0,450,4,3500.0,Jakarta Pusat,Cempaka putih,Tidak Ada,Tidak Ada,1.2,1.0,2.3
9500000000,25.0,4.0,300.0,600,0,20000.0,Jakarta Pusat,Salemba,Tidak Ada,Tidak Ada,0.02,0.26,3.8
35000000000,4.0,4.0,662.0,448,6,10600.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
75000000000,13.0,13.0,682.0,2000,18,66000.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
4500000000,5.0,4.0,172.0,300,3,3500.0,Jakarta Pusat,Percetakan negara,Tidak Ada,Ada,0.55,0.75,3.0
23000000000,9.0,6.0,535.0,200,0,2200.0,Jakarta Pusat,Percetakan negara,Tidak Ada,Tidak Ada,0.55,0.75,3.0
126000000000,5.0,5.0,1026.0,1800,0,4500.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
18000000000,4.0,4.0,450.0,990,2,7700.0,Jakarta Pusat,Gunung sahari,Tidak Ada,Ada,1.5,0.5,3.1
38500000000,4.0,4.0,825.0,413,0,3300.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
23500000000,3.0,2.0,453.0,298,1,5500.0,Jakarta Pusat,Pejompongan,Tidak Ada,Tidak Ada,0.71,1.1,0.71
6000000000,6.0,4.0,210.0,300,0,5000.0,Jakarta Pusat,Gambir,Tidak Ada,Tidak Ada,0.4,0.9,2.5
5300000000,8.0,2.0,244.0,180,1,5500.0,Jakarta Pusat,Cideng,Ada,Tidak Ada,0.45,1.1,4.3
26000000000,3.0,3.0,282.0,282,4,3000.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
13000000000,4.0,3.0,373.0,300,6,4500.0,Jakarta Pusat,Cideng,Ada,Tidak Ada,0.4,0.9,2.5
5300000000,4.0,5.0,120.0,480,0,7700.0,Jakarta Pusat,Kemayoran,Tidak Ada,Tidak Ada,0.45,0.4,4.0
6900000000,12.0,5.0,300.0,350,3,3500.0,Jakarta Pusat,Cempaka putih,Ada,Tidak Ada,1.2,1.0,2.3
8800000000,3.0,2.0,144.0,280,0,10000.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
5900000000,4.0,3.0,148.0,350,3,2200.0,Jakarta Pusat,Cempaka putih,Tidak Ada,Tidak Ada,0.45,0.4,4.0
18500000000,4.0,4.0,460.0,600,0,4000.0,Jakarta Pusat,Gambir,Tidak Ada,Tidak Ada,0.4,0.9,2.5
45000000000,7.0,6.0,660.0,800,4,5500.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
49000000000,4.0,4.0,719.0,600,0,4000.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
23000000000,4.0,3.0,555.0,555,0,4300.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
48000000000,7.0,6.0,725.0,520,0,5500.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
50000000000,5.0,5.0,1032.0,500,0,5000.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
15500000000,5.0,5.0,468.0,380,0,4500.0,Jakarta Pusat,Percetakan negara,Tidak Ada,Tidak Ada,0.55,0.75,3.0
3700000000,4.0,2.0,108.0,133,0,4400.0,Jakarta Pusat,Petojo,Tidak Ada,Tidak Ada,0.75,1.1,1.2
125000000000,5.0,5.0,1409.0,1400,0,4500.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
6500000000,3.0,2.0,382.0,77,0,3200.0,Jakarta Pusat,Senen,Tidak Ada,Tidak Ada,0.75,0.14,5.0
25000000000,4.0,4.0,698.0,285,0,2500.0,Jakarta Pusat,Kramat jati,Tidak Ada,Tidak Ada,0.4,1.1,4.8
50000000000,4.0,4.0,525.0,1000,0,5000.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
1500000000,3.0,2.0,119.0,98,0,2200.0,Jakarta Pusat,Karang anyar,Tidak Ada,Tidak Ada,1.1,0.5,4.2
4000000000,3.0,2.0,120.0,100,1,3700.0,Jakarta Pusat,Bendungan hilir,Ada,Ada,0.24,0.35,2.3
2500000000,2.0,2.0,85.0,120,1,2200.0,Jakarta Pusat,Petojo,Tidak Ada,Tidak Ada,0.75,1.1,1.2
7500000000,4.0,3.0,300.0,250,0,3500.0,Jakarta Pusat,Kramat jati,Tidak Ada,Tidak Ada,0.4,1.1,4.8
5800000000,3.0,3.0,149.0,175,0,3200.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
69900000000,6.0,4.0,700.0,1950,0,30000.0,Jakarta Pusat,Thamrin,Tidak Ada,Ada,0.9,0.2,4.3
25500000000,14.0,14.0,420.0,840,5,5500.0,Jakarta Pusat,Bendungan hilir,Ada,Ada,0.24,0.35,2.3
6900000000,4.0,5.0,192.0,390,0,5500.0,Jakarta Pusat,Pasar baru,Tidak Ada,Tidak Ada,2.8,1.1,4.9
75000000000,4.0,4.0,900.0,509,3,53000.0,Jakarta Pusat,Menteng,Ada,Tidak Ada,0.95,0.22,4.7
10700000000,5.0,6.0,408.0,350,0,7700.0,Jakarta Pusat,Cempaka putih,Tidak Ada,Tidak Ada,1.2,1.0,2.3
16500000000,3.0,1.0,221.0,251,1,3500.0,Jakarta Pusat,Gondangdia,Tidak Ada,Tidak Ada,0.75,0.65,5.1
2450000000,4.0,4.0,255.0,200,0,2200.0,Jakarta Pusat,Senen,Tidak Ada,Tidak Ada,0.75,0.14,5.0
3480000000,4.0,2.0,166.0,0,1,3500.0,Jakarta Pusat,Gambir,Tidak Ada,Tidak Ada,0.4,0.9,2.5
7500000000,9.0,2.0,355.0,300,0,2200.0,Jakarta Pusat,Bungur,Tidak Ada,Tidak Ada,2.5,1.7,5.3
121000000000,5.0,4.0,1270.0,1213,0,33000.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.95,0.22,4.7
8000000000,4.0,3.0,400.0,300,2,4400.0,Jakarta Pusat,Cempaka putih,Tidak Ada,Tidak Ada,1.2,1.0,2.3
